Date/Time,Power Delivered (W),Energy Delivered (Wh),Cumulative Energy Delivered (Wh)
5/28/2019 15:45,16236,4059,4080606
5/28/2019 16:00,17632,4408,4085014
5/28/2019 16:15,11756,2939,4087953
5/28/2019 16:30,14764,3691,4091644
5/28/2019 16:45,14076,3519,4095163
5/28/2019 17:00,10808,2702,4097865
5/28/2019 17:15,11260,2815,4100680
5/28/2019 17:30,12264,3066,4103746
5/28/2019 17:45,9940,2485,4106231
5/28/2019 18:00,8584,2146,4108377
5/28/2019 18:15,7368,1842,4110219
5/28/2019 18:30,6020,1505,4111724
5/28/2019 18:45,4672,1168,4112892
5/28/2019 19:00,3100,775,4113667
5/28/2019 19:15,2080,520,4114187
5/28/2019 19:30,1592,398,4114585
5/28/2019 19:45,1728,432,4115017
5/28/2019 20:00,1496,374,4115391
5/28/2019 20:15,1108,277,4115668
5/28/2019 20:30,708,177,4115845
5/28/2019 20:45,296,74,4115919
5/28/2019 21:00,48,12,4115931
5/28/2019 21:15,0,0,4115931
5/28/2019 21:30,0,0,4115931
5/28/2019 21:45,0,0,4115931
5/28/2019 22:00,0,0,4115931
5/28/2019 22:15,0,0,4115931
5/28/2019 22:30,0,0,4115931
5/28/2019 22:45,0,0,4115931
5/28/2019 23:00,0,0,4115931
5/28/2019 23:15,0,0,4115931
5/28/2019 23:30,0,0,4115931
5/28/2019 23:45,0,0,4115931
5/29/2019 0:00,0,0,4115931
5/29/2019 0:15,0,0,4115931
5/29/2019 0:30,0,0,4115931
5/29/2019 0:45,0,0,4115931
5/29/2019 1:00,0,0,4115931
5/29/2019 1:15,0,0,4115931
5/29/2019 1:30,0,0,4115931
5/29/2019 1:45,0,0,4115931
5/29/2019 2:00,0,0,4115931
5/29/2019 2:15,0,0,4115931
5/29/2019 2:30,0,0,4115931
5/29/2019 2:45,0,0,4115931
5/29/2019 3:00,0,0,4115931
5/29/2019 3:15,0,0,4115931
5/29/2019 3:30,0,0,4115931
5/29/2019 3:45,0,0,4115931
5/29/2019 4:00,0,0,4115931
5/29/2019 4:15,0,0,4115931
5/29/2019 4:30,0,0,4115931
5/29/2019 4:45,0,0,4115931
5/29/2019 5:00,0,0,4115931
5/29/2019 5:15,0,0,4115931
5/29/2019 5:30,0,0,4115931
5/29/2019 5:45,8,2,4115933
5/29/2019 6:00,272,68,4116001
5/29/2019 6:15,544,136,4116137
5/29/2019 6:30,800,200,4116337
5/29/2019 6:45,1032,258,4116595
5/29/2019 7:00,1364,341,4116936
5/29/2019 7:15,1896,474,4117410
5/29/2019 7:30,2692,673,4118083
5/29/2019 7:45,3824,956,4119039
5/29/2019 8:00,4992,1248,4120287
5/29/2019 8:15,6252,1563,4121850
5/29/2019 8:30,7496,1874,4123724
5/29/2019 8:45,8844,2211,4125935
5/29/2019 9:00,10136,2534,4128469
5/29/2019 9:15,12160,3040,4131509
5/29/2019 9:30,12060,3015,4134524
5/29/2019 9:45,9724,2431,4136955
5/29/2019 10:00,9948,2487,4139442
5/29/2019 10:15,13204,3301,4142743
5/29/2019 10:30,15924,3981,4146724
5/29/2019 10:45,16780,4195,4150919
5/29/2019 11:00,18300,4575,4155494
5/29/2019 11:15,17148,4287,4159781
5/29/2019 11:30,17224,4306,4164087
5/29/2019 11:45,17964,4491,4168578
5/29/2019 12:00,18264,4566,4173144
5/29/2019 12:15,17248,4312,4177456
5/29/2019 12:30,18260,4565,4182021
5/29/2019 12:45,21168,5292,4187313
5/29/2019 13:00,19928,4982,4192295
5/29/2019 13:15,20172,5043,4197338
5/29/2019 13:30,20768,5192,4202530
5/29/2019 13:45,21744,5436,4207966
5/29/2019 14:00,21624,5406,4213372
5/29/2019 14:15,18772,4693,4218065
5/29/2019 14:30,15132,3783,4221848
5/29/2019 14:45,14196,3549,4225397
5/29/2019 15:00,16620,4155,4229552
5/29/2019 15:15,20932,5233,4234785
5/29/2019 15:30,20376,5094,4239879
5/29/2019 15:45,19324,4831,4244710
5/29/2019 16:00,18328,4582,4249292
5/29/2019 16:15,17272,4318,4253610
5/29/2019 16:30,16324,4081,4257691
5/29/2019 16:45,15176,3794,4261485
5/29/2019 17:00,13968,3492,4264977
5/29/2019 17:15,12624,3156,4268133
5/29/2019 17:30,11168,2792,4270925
5/29/2019 17:45,9720,2430,4273355
5/29/2019 18:00,8196,2049,4275404
5/29/2019 18:15,6868,1717,4277121
5/29/2019 18:30,5568,1392,4278513
5/29/2019 18:45,4444,1111,4279624
5/29/2019 19:00,3356,839,4280463
5/29/2019 19:15,2476,619,4281082
5/29/2019 19:30,1736,434,4281516
5/29/2019 19:45,1200,300,4281816
5/29/2019 20:00,840,210,4282026
5/29/2019 20:15,608,152,4282178
5/29/2019 20:30,384,96,4282274
5/29/2019 20:45,160,40,4282314
5/29/2019 21:00,8,2,4282316
5/29/2019 21:15,0,0,4282316
5/29/2019 21:30,0,0,4282316
5/29/2019 21:45,0,0,4282316
5/29/2019 22:00,0,0,4282316
5/29/2019 22:15,0,0,4282316
5/29/2019 22:30,0,0,4282316
5/29/2019 22:45,0,0,4282316
5/29/2019 23:00,0,0,4282316
5/29/2019 23:15,0,0,4282316
5/29/2019 23:30,0,0,4282316
5/29/2019 23:45,0,0,4282316
5/30/2019 0:00,0,0,4282316
5/30/2019 0:15,0,0,4282316
5/30/2019 0:30,0,0,4282316
5/30/2019 0:45,0,0,4282316
5/30/2019 1:00,0,0,4282316
5/30/2019 1:15,0,0,4282316
5/30/2019 1:30,0,0,4282316
5/30/2019 1:45,0,0,4282316
5/30/2019 2:00,0,0,4282316
5/30/2019 2:15,0,0,4282316
5/30/2019 2:30,0,0,4282316
5/30/2019 2:45,0,0,4282316
5/30/2019 3:00,0,0,4282316
5/30/2019 3:15,0,0,4282316
5/30/2019 3:30,0,0,4282316
5/30/2019 3:45,0,0,4282316
5/30/2019 4:00,0,0,4282316
5/30/2019 4:15,0,0,4282316
5/30/2019 4:30,0,0,4282316
5/30/2019 4:45,0,0,4282316
5/30/2019 5:00,0,0,4282316
5/30/2019 5:15,0,0,4282316
5/30/2019 5:30,0,0,4282316
5/30/2019 5:45,8,2,4282318
5/30/2019 6:00,224,56,4282374
5/30/2019 6:15,480,120,4282494
5/30/2019 6:30,796,199,4282693
5/30/2019 6:45,1152,288,4282981
5/30/2019 7:00,1524,381,4283362
5/30/2019 7:15,1968,492,4283854
5/30/2019 7:30,2504,626,4284480
5/30/2019 7:45,3156,789,4285269
5/30/2019 8:00,3920,980,4286249
5/30/2019 8:15,4792,1198,4287447
5/30/2019 8:30,5592,1398,4288845
5/30/2019 8:45,6752,1688,4290533
5/30/2019 9:00,8080,2020,4292553
5/30/2019 9:15,9052,2263,4294816
5/30/2019 9:30,9920,2480,4297296
5/30/2019 9:45,11192,2798,4300094
5/30/2019 10:00,12432,3108,4303202
5/30/2019 10:15,10136,2534,4305736
5/30/2019 10:30,12652,3163,4308899
5/30/2019 10:45,15396,3849,4312748
5/30/2019 11:00,13644,3411,4316159
5/30/2019 11:15,16684,4171,4320330
5/30/2019 11:30,11400,2850,4323180
5/30/2019 11:45,13364,3341,4326521
5/30/2019 12:00,12388,3097,4329618
5/30/2019 12:15,19248,4812,4334430
5/30/2019 12:30,19316,4829,4339259
5/30/2019 12:45,19712,4928,4344187
5/30/2019 13:00,19804,4951,4349138
5/30/2019 13:15,20092,5023,4354161
5/30/2019 13:30,20212,5053,4359214
5/30/2019 13:45,19728,4932,4364146
5/30/2019 14:00,17184,4296,4368442
5/30/2019 14:15,17380,4345,4372787
5/30/2019 14:30,13544,3386,4376173
5/30/2019 14:45,13356,3339,4379512
5/30/2019 15:00,16168,4042,4383554
5/30/2019 15:15,15332,3833,4387387
5/30/2019 15:30,13660,3415,4390802
5/30/2019 15:45,13616,3404,4394206
5/30/2019 16:00,11200,2800,4397006
5/30/2019 16:15,11128,2782,4399788
5/30/2019 16:30,11728,2932,4402720
5/30/2019 16:45,11760,2940,4405660
5/30/2019 17:00,9052,2263,4407923
5/30/2019 17:15,8744,2186,4410109
5/30/2019 17:30,8176,2044,4412153
5/30/2019 17:45,7428,1857,4414010
5/30/2019 18:00,6500,1625,4415635
5/30/2019 18:15,5532,1383,4417018
5/30/2019 18:30,4644,1161,4418179
5/30/2019 18:45,3664,916,4419095
5/30/2019 19:00,2680,670,4419765
5/30/2019 19:15,2264,566,4420331
5/30/2019 19:30,2024,506,4420837
5/30/2019 19:45,1628,407,4421244
5/30/2019 20:00,1120,280,4421524
5/30/2019 20:15,772,193,4421717
5/30/2019 20:30,520,130,4421847
5/30/2019 20:45,256,64,4421911
5/30/2019 21:00,20,5,4421916
5/30/2019 21:15,0,0,4421916
5/30/2019 21:30,0,0,4421916
5/30/2019 21:45,0,0,4421916
5/30/2019 22:00,0,0,4421916
5/30/2019 22:15,0,0,4421916
5/30/2019 22:30,0,0,4421916
5/30/2019 22:45,0,0,4421916
5/30/2019 23:00,0,0,4421916
5/30/2019 23:15,0,0,4421916
5/30/2019 23:30,0,0,4421916
5/30/2019 23:45,0,0,4421916
5/31/2019 0:00,0,0,4421916
5/31/2019 0:15,0,0,4421916
5/31/2019 0:30,0,0,4421916
5/31/2019 0:45,0,0,4421916
5/31/2019 1:00,0,0,4421916
5/31/2019 1:15,0,0,4421916
5/31/2019 1:30,0,0,4421916
5/31/2019 1:45,0,0,4421916
5/31/2019 2:00,0,0,4421916
5/31/2019 2:15,0,0,4421916
5/31/2019 2:30,0,0,4421916
5/31/2019 2:45,0,0,4421916
5/31/2019 3:00,0,0,4421916
5/31/2019 3:15,0,0,4421916
5/31/2019 3:30,0,0,4421916
5/31/2019 3:45,0,0,4421916
5/31/2019 4:00,0,0,4421916
5/31/2019 4:15,0,0,4421916
5/31/2019 4:30,0,0,4421916
5/31/2019 4:45,0,0,4421916
5/31/2019 5:00,0,0,4421916
5/31/2019 5:15,0,0,4421916
5/31/2019 5:30,0,0,4421916
5/31/2019 5:45,60,15,4421931
5/31/2019 6:00,328,82,4422013
5/31/2019 6:15,624,156,4422169
5/31/2019 6:30,920,230,4422399
5/31/2019 6:45,1224,306,4422705
5/31/2019 7:00,1604,401,4423106
5/31/2019 7:15,2188,547,4423653
5/31/2019 7:30,2832,708,4424361
5/31/2019 7:45,3468,867,4425228
5/31/2019 8:00,4164,1041,4426269
5/31/2019 8:15,4908,1227,4427496
5/31/2019 8:30,5720,1430,4428926
5/31/2019 8:45,5764,1441,4430367
5/31/2019 9:00,7924,1981,4432348
5/31/2019 9:15,9292,2323,4434671
5/31/2019 9:30,10244,2561,4437232
5/31/2019 9:45,11580,2895,4440127
5/31/2019 10:00,12928,3232,4443359
5/31/2019 10:15,13884,3471,4446830
5/31/2019 10:30,14656,3664,4450494
5/31/2019 10:45,15456,3864,4454358
5/31/2019 11:00,16336,4084,4458442
5/31/2019 11:15,17024,4256,4462698
5/31/2019 11:30,17832,4458,4467156
5/31/2019 11:45,18308,4577,4471733
5/31/2019 12:00,18952,4738,4476471
5/31/2019 12:15,19340,4835,4481306
5/31/2019 12:30,19776,4944,4486250
5/31/2019 12:45,19844,4961,4491211
5/31/2019 13:00,20104,5026,4496237
5/31/2019 13:15,20176,5044,4501281
5/31/2019 13:30,19596,4899,4506180
5/31/2019 13:45,20436,5109,4511289
5/31/2019 14:00,20312,5078,4516367
5/31/2019 14:15,20268,5067,4521434
5/31/2019 14:30,18340,4585,4526019
5/31/2019 14:45,19004,4751,4530770
5/31/2019 15:00,18108,4527,4535297
5/31/2019 15:15,17568,4392,4539689
5/31/2019 15:30,17040,4260,4543949
5/31/2019 15:45,16636,4159,4548108
5/31/2019 16:00,13908,3477,4551585
5/31/2019 16:15,14452,3613,4555198
5/31/2019 16:30,11200,2800,4557998
5/31/2019 16:45,8788,2197,4560195
5/31/2019 17:00,7580,1895,4562090
5/31/2019 17:15,9336,2334,4564424
5/31/2019 17:30,7692,1923,4566347
5/31/2019 17:45,6164,1541,4567888
5/31/2019 18:00,4108,1027,4568915
5/31/2019 18:15,5380,1345,4570260
5/31/2019 18:30,3832,958,4571218
5/31/2019 18:45,3224,806,4572024
5/31/2019 19:00,2944,736,4572760
5/31/2019 19:15,2300,575,4573335
5/31/2019 19:30,2364,591,4573926
5/31/2019 19:45,1504,376,4574302
5/31/2019 20:00,976,244,4574546
5/31/2019 20:15,664,166,4574712
5/31/2019 20:30,380,95,4574807
5/31/2019 20:45,116,29,4574836
5/31/2019 21:00,0,0,4574836
5/31/2019 21:15,0,0,4574836
5/31/2019 21:30,0,0,4574836
5/31/2019 21:45,0,0,4574836
5/31/2019 22:00,0,0,4574836
5/31/2019 22:15,0,0,4574836
5/31/2019 22:30,0,0,4574836
5/31/2019 22:45,0,0,4574836
5/31/2019 23:00,0,0,4574836
5/31/2019 23:15,0,0,4574836
5/31/2019 23:30,0,0,4574836
5/31/2019 23:45,0,0,4574836
6/1/2019 0:00,0,0,4574836
6/1/2019 0:15,0,0,4574836
6/1/2019 0:30,0,0,4574836
6/1/2019 0:45,0,0,4574836
6/1/2019 1:00,0,0,4574836
6/1/2019 1:15,0,0,4574836
6/1/2019 1:30,0,0,4574836
6/1/2019 1:45,0,0,4574836
6/1/2019 2:00,0,0,4574836
6/1/2019 2:15,0,0,4574836
6/1/2019 2:30,0,0,4574836
6/1/2019 2:45,0,0,4574836
6/1/2019 3:00,0,0,4574836
6/1/2019 3:15,0,0,4574836
6/1/2019 3:30,0,0,4574836
6/1/2019 3:45,0,0,4574836
6/1/2019 4:00,0,0,4574836
6/1/2019 4:15,0,0,4574836
6/1/2019 4:30,0,0,4574836
6/1/2019 4:45,0,0,4574836
6/1/2019 5:00,0,0,4574836
6/1/2019 5:15,0,0,4574836
6/1/2019 5:30,0,0,4574836
6/1/2019 5:45,0,0,4574836
6/1/2019 6:00,112,28,4574864
6/1/2019 6:15,280,70,4574934
6/1/2019 6:30,776,194,4575128
6/1/2019 6:45,1360,340,4575468
6/1/2019 7:00,1684,421,4575889
6/1/2019 7:15,1884,471,4576360
6/1/2019 7:30,1988,497,4576857
6/1/2019 7:45,2648,662,4577519
6/1/2019 8:00,3752,938,4578457
6/1/2019 8:15,4384,1096,4579553
6/1/2019 8:30,6024,1506,4581059
6/1/2019 8:45,8608,2152,4583211
6/1/2019 9:00,10400,2600,4585811
6/1/2019 9:15,11540,2885,4588696
6/1/2019 9:30,12740,3185,4591881
6/1/2019 9:45,13392,3348,4595229
6/1/2019 10:00,14628,3657,4598886
6/1/2019 10:15,15620,3905,4602791
6/1/2019 10:30,16648,4162,4606953
6/1/2019 10:45,17188,4297,4611250
6/1/2019 11:00,18052,4513,4615763
6/1/2019 11:15,18748,4687,4620450
6/1/2019 11:30,19212,4803,4625253
6/1/2019 11:45,19984,4996,4630249
6/1/2019 12:00,20032,5008,4635257
6/1/2019 12:15,20128,5032,4640289
6/1/2019 12:30,20660,5165,4645454
6/1/2019 12:45,21240,5310,4650764
6/1/2019 13:00,21156,5289,4656053
6/1/2019 13:15,20792,5198,4661251
6/1/2019 13:30,20452,5113,4666364
6/1/2019 13:45,21256,5314,4671678
6/1/2019 14:00,20944,5236,4676914
6/1/2019 14:15,21060,5265,4682179
6/1/2019 14:30,21444,5361,4687540
6/1/2019 14:45,20992,5248,4692788
6/1/2019 15:00,18848,4712,4697500
6/1/2019 15:15,18352,4588,4702088
6/1/2019 15:30,16768,4192,4706280
6/1/2019 15:45,17560,4390,4710670
6/1/2019 16:00,17132,4283,4714953
6/1/2019 16:15,16112,4028,4718981
6/1/2019 16:30,16496,4124,4723105
6/1/2019 16:45,13032,3258,4726363
6/1/2019 17:00,13736,3434,4729797
6/1/2019 17:15,12916,3229,4733026
6/1/2019 17:30,11680,2920,4735946
6/1/2019 17:45,10048,2512,4738458
6/1/2019 18:00,8768,2192,4740650
6/1/2019 18:15,7388,1847,4742497
6/1/2019 18:30,6000,1500,4743997
6/1/2019 18:45,4744,1186,4745183
6/1/2019 19:00,3620,905,4746088
6/1/2019 19:15,2604,651,4746739
6/1/2019 19:30,1800,450,4747189
6/1/2019 19:45,1240,310,4747499
6/1/2019 20:00,848,212,4747711
6/1/2019 20:15,588,147,4747858
6/1/2019 20:30,404,101,4747959
6/1/2019 20:45,216,54,4748013
6/1/2019 21:00,32,8,4748021
6/1/2019 21:15,0,0,4748021
6/1/2019 21:30,0,0,4748021
6/1/2019 21:45,0,0,4748021
6/1/2019 22:00,0,0,4748021
6/1/2019 22:15,0,0,4748021
6/1/2019 22:30,0,0,4748021
6/1/2019 22:45,0,0,4748021
6/1/2019 23:00,0,0,4748021
6/1/2019 23:15,0,0,4748021
6/1/2019 23:30,0,0,4748021
6/1/2019 23:45,0,0,4748021
6/2/2019 0:00,0,0,4748021
6/2/2019 0:15,0,0,4748021
6/2/2019 0:30,0,0,4748021
6/2/2019 0:45,0,0,4748021
6/2/2019 1:00,0,0,4748021
6/2/2019 1:15,0,0,4748021
6/2/2019 1:30,0,0,4748021
6/2/2019 1:45,0,0,4748021
6/2/2019 2:00,0,0,4748021
6/2/2019 2:15,0,0,4748021
6/2/2019 2:30,0,0,4748021
6/2/2019 2:45,0,0,4748021
6/2/2019 3:00,0,0,4748021
6/2/2019 3:15,0,0,4748021
6/2/2019 3:30,0,0,4748021
6/2/2019 3:45,0,0,4748021
6/2/2019 4:00,0,0,4748021
6/2/2019 4:15,0,0,4748021
6/2/2019 4:30,0,0,4748021
6/2/2019 4:45,0,0,4748021
6/2/2019 5:00,0,0,4748021
6/2/2019 5:15,0,0,4748021
6/2/2019 5:30,0,0,4748021
6/2/2019 5:45,104,26,4748047
6/2/2019 6:00,308,77,4748124
6/2/2019 6:15,608,152,4748276
6/2/2019 6:30,872,218,4748494
6/2/2019 6:45,1136,284,4748778
6/2/2019 7:00,1576,394,4749172
6/2/2019 7:15,2144,536,4749708
6/2/2019 7:30,3120,780,4750488
6/2/2019 7:45,4208,1052,4751540
6/2/2019 8:00,6576,1644,4753184
6/2/2019 8:15,6044,1511,4754695
6/2/2019 8:30,6212,1553,4756248
6/2/2019 8:45,9124,2281,4758529
6/2/2019 9:00,10412,2603,4761132
6/2/2019 9:15,11900,2975,4764107
6/2/2019 9:30,13320,3330,4767437
6/2/2019 9:45,14364,3591,4771028
6/2/2019 10:00,15196,3799,4774827
6/2/2019 10:15,16344,4086,4778913
6/2/2019 10:30,17236,4309,4783222
6/2/2019 10:45,18156,4539,4787761
6/2/2019 11:00,18972,4743,4792504
6/2/2019 11:15,18452,4613,4797117
6/2/2019 11:30,20560,5140,4802257
6/2/2019 11:45,21108,5277,4807534
6/2/2019 12:00,21700,5425,4812959
6/2/2019 12:15,22032,5508,4818467
6/2/2019 12:30,22140,5535,4824002
6/2/2019 12:45,22156,5539,4829541
6/2/2019 13:00,22180,5545,4835086
6/2/2019 13:15,22216,5554,4840640
6/2/2019 13:30,22092,5523,4846163
6/2/2019 13:45,22048,5512,4851675
6/2/2019 14:00,21792,5448,4857123
6/2/2019 14:15,21708,5427,4862550
6/2/2019 14:30,21084,5271,4867821
6/2/2019 14:45,20672,5168,4872989
6/2/2019 15:00,19840,4960,4877949
6/2/2019 15:15,19340,4835,4882784
6/2/2019 15:30,18704,4676,4887460
6/2/2019 15:45,18212,4553,4892013
6/2/2019 16:00,17300,4325,4896338
6/2/2019 16:15,16500,4125,4900463
6/2/2019 16:30,15204,3801,4904264
6/2/2019 16:45,13504,3376,4907640
6/2/2019 17:00,12320,3080,4910720
6/2/2019 17:15,11404,2851,4913571
6/2/2019 17:30,10400,2600,4916171
6/2/2019 17:45,9040,2260,4918431
6/2/2019 18:00,7856,1964,4920395
6/2/2019 18:15,6788,1697,4922092
6/2/2019 18:30,5620,1405,4923497
6/2/2019 18:45,4584,1146,4924643
6/2/2019 19:00,3728,932,4925575
6/2/2019 19:15,2808,702,4926277
6/2/2019 19:30,2036,509,4926786
6/2/2019 19:45,1500,375,4927161
6/2/2019 20:00,1116,279,4927440
6/2/2019 20:15,760,190,4927630
6/2/2019 20:30,468,117,4927747
6/2/2019 20:45,220,55,4927802
6/2/2019 21:00,24,6,4927808
6/2/2019 21:15,0,0,4927808
6/2/2019 21:30,0,0,4927808
6/2/2019 21:45,0,0,4927808
6/2/2019 22:00,0,0,4927808
6/2/2019 22:15,0,0,4927808
6/2/2019 22:30,0,0,4927808
6/2/2019 22:45,0,0,4927808
6/2/2019 23:00,0,0,4927808
6/2/2019 23:15,0,0,4927808
6/2/2019 23:30,0,0,4927808
6/2/2019 23:45,0,0,4927808
6/3/2019 0:00,0,0,4927808
6/3/2019 0:15,0,0,4927808
6/3/2019 0:30,0,0,4927808
6/3/2019 0:45,0,0,4927808
6/3/2019 1:00,0,0,4927808
6/3/2019 1:15,0,0,4927808
6/3/2019 1:30,0,0,4927808
6/3/2019 1:45,0,0,4927808
6/3/2019 2:00,0,0,4927808
6/3/2019 2:15,0,0,4927808
6/3/2019 2:30,0,0,4927808
6/3/2019 2:45,0,0,4927808
6/3/2019 3:00,0,0,4927808
6/3/2019 3:15,0,0,4927808
6/3/2019 3:30,0,0,4927808
6/3/2019 3:45,0,0,4927808
6/3/2019 4:00,0,0,4927808
6/3/2019 4:15,0,0,4927808
6/3/2019 4:30,0,0,4927808
6/3/2019 4:45,0,0,4927808
6/3/2019 5:00,0,0,4927808
6/3/2019 5:15,0,0,4927808
6/3/2019 5:30,0,0,4927808
6/3/2019 5:45,136,34,4927842
6/3/2019 6:00,528,132,4927974
6/3/2019 6:15,968,242,4928216
6/3/2019 6:30,1328,332,4928548
6/3/2019 6:45,1784,446,4928994
6/3/2019 7:00,2148,537,4929531
6/3/2019 7:15,2596,649,4930180
6/3/2019 7:30,3440,860,4931040
6/3/2019 7:45,4556,1139,4932179
6/3/2019 8:00,5484,1371,4933550
6/3/2019 8:15,6068,1517,4935067
6/3/2019 8:30,6844,1711,4936778
6/3/2019 8:45,7092,1773,4938551
6/3/2019 9:00,7756,1939,4940490
6/3/2019 9:15,8952,2238,4942728
6/3/2019 9:30,10832,2708,4945436
6/3/2019 9:45,12280,3070,4948506
6/3/2019 10:00,13208,3302,4951808
6/3/2019 10:15,13956,3489,4955297
6/3/2019 10:30,14980,3745,4959042
6/3/2019 10:45,15928,3982,4963024
6/3/2019 11:00,17368,4342,4967366
6/3/2019 11:15,18524,4631,4971997
6/3/2019 11:30,19340,4835,4976832
6/3/2019 11:45,19744,4936,4981768
6/3/2019 12:00,20324,5081,4986849
6/3/2019 12:15,20736,5184,4992033
6/3/2019 12:30,21176,5294,4997327
6/3/2019 12:45,21076,5269,5002596
6/3/2019 13:00,21440,5360,5007956
6/3/2019 13:15,21332,5333,5013289
6/3/2019 13:30,21516,5379,5018668
6/3/2019 13:45,21292,5323,5023991
6/3/2019 14:00,21060,5265,5029256
6/3/2019 14:15,20896,5224,5034480
6/3/2019 14:30,20452,5113,5039593
6/3/2019 14:45,19936,4984,5044577
6/3/2019 15:00,20652,5163,5049740
6/3/2019 15:15,19696,4924,5054664
6/3/2019 15:30,19240,4810,5059474
6/3/2019 15:45,16968,4242,5063716
6/3/2019 16:00,15424,3856,5067572
6/3/2019 16:15,15948,3987,5071559
6/3/2019 16:30,14320,3580,5075139
6/3/2019 16:45,13732,3433,5078572
6/3/2019 17:00,12840,3210,5081782
6/3/2019 17:15,11644,2911,5084693
6/3/2019 17:30,9972,2493,5087186
6/3/2019 17:45,8868,2217,5089403
6/3/2019 18:00,7868,1967,5091370
6/3/2019 18:15,6352,1588,5092958
6/3/2019 18:30,5236,1309,5094267
6/3/2019 18:45,4500,1125,5095392
6/3/2019 19:00,3592,898,5096290
6/3/2019 19:15,2768,692,5096982
6/3/2019 19:30,1972,493,5097475
6/3/2019 19:45,1432,358,5097833
6/3/2019 20:00,1056,264,5098097
6/3/2019 20:15,760,190,5098287
6/3/2019 20:30,504,126,5098413
6/3/2019 20:45,248,62,5098475
6/3/2019 21:00,40,10,5098485
6/3/2019 21:15,0,0,5098485
6/3/2019 21:30,0,0,5098485
6/3/2019 21:45,0,0,5098485
6/3/2019 22:00,0,0,5098485
6/3/2019 22:15,0,0,5098485
6/3/2019 22:30,0,0,5098485
6/3/2019 22:45,0,0,5098485
6/3/2019 23:00,0,0,5098485
6/3/2019 23:15,0,0,5098485
6/3/2019 23:30,0,0,5098485
6/3/2019 23:45,0,0,5098485
6/4/2019 0:00,0,0,5098485
6/4/2019 0:15,0,0,5098485
6/4/2019 0:30,0,0,5098485
6/4/2019 0:45,0,0,5098485
6/4/2019 1:00,0,0,5098485
6/4/2019 1:15,0,0,5098485
6/4/2019 1:30,0,0,5098485
6/4/2019 1:45,0,0,5098485
6/4/2019 2:00,0,0,5098485
6/4/2019 2:15,0,0,5098485
6/4/2019 2:30,0,0,5098485
6/4/2019 2:45,0,0,5098485
6/4/2019 3:00,0,0,5098485
6/4/2019 3:15,0,0,5098485
6/4/2019 3:30,0,0,5098485
6/4/2019 3:45,0,0,5098485
6/4/2019 4:00,0,0,5098485
6/4/2019 4:15,0,0,5098485
6/4/2019 4:30,0,0,5098485
6/4/2019 4:45,0,0,5098485
6/4/2019 5:00,0,0,5098485
6/4/2019 5:15,0,0,5098485
6/4/2019 5:30,0,0,5098485
6/4/2019 5:45,16,4,5098489
6/4/2019 6:00,208,52,5098541
6/4/2019 6:15,456,114,5098655
6/4/2019 6:30,676,169,5098824
6/4/2019 6:45,860,215,5099039
6/4/2019 7:00,1176,294,5099333
6/4/2019 7:15,1660,415,5099748
6/4/2019 7:30,2368,592,5100340
6/4/2019 7:45,3456,864,5101204
6/4/2019 8:00,4672,1168,5102372
6/4/2019 8:15,5928,1482,5103854
6/4/2019 8:30,7260,1815,5105669
6/4/2019 8:45,8656,2164,5107833
6/4/2019 9:00,8064,2016,5109849
6/4/2019 9:15,9048,2262,5112111
6/4/2019 9:30,12532,3133,5115244
6/4/2019 9:45,13456,3364,5118608
6/4/2019 10:00,14648,3662,5122270
6/4/2019 10:15,15640,3910,5126180
6/4/2019 10:30,16544,4136,5130316
6/4/2019 10:45,17328,4332,5134648
6/4/2019 11:00,18008,4502,5139150
6/4/2019 11:15,18828,4707,5143857
6/4/2019 11:30,19488,4872,5148729
6/4/2019 11:45,19836,4959,5153688
6/4/2019 12:00,20172,5043,5158731
6/4/2019 12:15,20584,5146,5163877
6/4/2019 12:30,21224,5306,5169183
6/4/2019 12:45,21472,5368,5174551
6/4/2019 13:00,21204,5301,5179852
6/4/2019 13:15,21260,5315,5185167
6/4/2019 13:30,21288,5322,5190489
6/4/2019 13:45,21340,5335,5195824
6/4/2019 14:00,21328,5332,5201156
6/4/2019 14:15,16584,4146,5205302
6/4/2019 14:30,8300,2075,5207377
6/4/2019 14:45,5148,1287,5208664
6/4/2019 15:00,2404,601,5209265
6/4/2019 15:15,920,230,5209495
6/4/2019 15:30,760,190,5209685
6/4/2019 15:45,480,120,5209805
6/4/2019 16:00,584,146,5209951
6/4/2019 16:15,704,176,5210127
6/4/2019 16:30,464,116,5210243
6/4/2019 16:45,432,108,5210351
6/4/2019 17:00,616,154,5210505
6/4/2019 17:15,896,224,5210729
6/4/2019 17:30,1056,264,5210993
6/4/2019 17:45,1440,360,5211353
6/4/2019 18:00,1952,488,5211841
6/4/2019 18:15,2376,594,5212435
6/4/2019 18:30,2116,529,5212964
6/4/2019 18:45,1824,456,5213420
6/4/2019 19:00,1536,384,5213804
6/4/2019 19:15,1360,340,5214144
6/4/2019 19:30,1328,332,5214476
6/4/2019 19:45,1192,298,5214774
6/4/2019 20:00,848,212,5214986
6/4/2019 20:15,528,132,5215118
6/4/2019 20:30,260,65,5215183
6/4/2019 20:45,100,25,5215208
6/4/2019 21:00,4,1,5215209
6/4/2019 21:15,0,0,5215209
6/4/2019 21:30,0,0,5215209
6/4/2019 21:45,0,0,5215209
6/4/2019 22:00,0,0,5215209
